,PC Time (%m/%d/%Y %H:%M:%S),Index,Scan count,Pressure (db),Depth (m),Temperature (C) Temperature (C) ,Conductivity (S/m) ,Salinity (PSU),[O2] (umol/kg) (SBE43),Density (kg/m3),Fluorescence (mg/m3) CDOM,Beam Transmission (%),PAR,Descent rate (m/s),Lat (Deg),Lon (Deg),Time (s),Voltage Input 1 (V),Current Input 1 (A),Voltage Input 2 (V),Current Input 2 (A),Roughing Pump Tach (rpm),Turbo Temp (C),Turbo Current (mA),Turbo Speed (%),Total Pressure (Torr),Hardware Function (Byte),Condition Code (Byte),Sample Temperature (°C),Sample Duty Cycle (%),Vacuum Temperature (°C),Vacuum Duty Cycle (%),Sterling Pump Temp (K),Unassigned Tc (°C),Leak Detect (0or1),Solenoid Valve Current State (0or1),uC Temp. (°C),uC Humidity (%),Storage Position (%),Optode,Temperature (°C),Pressure (dB),Conductivity,pH,Velocity of Sound (m/s),Density,Potential Temp (°C),Salinity,Depth (m).1,Winching Rate (m/s),Sat. [CH4] (umol/kg),Sat. [N2] (umol/kg),Sat. [O2] (umol/kg),Sat. [Ar] (umol/kg),Sat. [CO2] (umol/kg),Altitude (m),Scan Number,MASS( 5 ),MASS( 14 ),MASS( 15 ),MASS( 16 ),MASS( 17 ),MASS( 18 ),MASS( 28 ),MASS( 32 ),MASS( 34 ),MASS( 40 ),MASS( 44 ),MASS( 45 ),MASS( 62 ),Baseline (A) ,CPU Temp*1e-9 (°C)
1713,2017-07-16 02:45:01,5800.0,99745.0,106.6371,105.8556,22.24721,5.2512137,36.76748,195.1249,1025.95285,0.5222899999999999,95.60810,0.0,0.1415,33.26536,-72.172,150019106.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2748.0,6.918769999999999e-14,8.383289999999999e-12,5.60371e-13,4.16689e-11,4.49603e-10,1.7791700000000002e-09,1.22224e-10,8.00675e-11,4.1093500000000006e-13,4.72999e-12,2.9407e-12,1.3823e-13,6.732460000000001e-14,4.1534599999999996e-12,4.17932e-12
1714,2017-07-16 02:45:04,5801.0,99793.0,107.0846,106.2997,22.24135,5.250674299999999,36.76804,192.9567,1025.95689,0.55624,95.63456,0.0,0.2175,33.2654,-72.172,150019107.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.85,13.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2749.0,6.921369999999999e-14,8.22831e-12,5.60288e-13,4.16476e-11,4.49774e-10,1.77747e-09,1.22018e-10,8.00036e-11,4.09568e-13,4.73555e-12,2.9380400000000003e-12,1.37074e-13,6.793350000000001e-14,4.06375e-12,4.22984e-12
1715,2017-07-16 02:45:07,5802.0,99841.0,107.4611,106.6733,22.2483,5.2524228,36.77581,193.7395,1025.96243,0.5222899999999999,95.63456,0.0,0.2087,33.26546,-72.172,150019107.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.85,13.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2749.0,6.921369999999999e-14,8.22831e-12,5.60288e-13,4.16476e-11,4.49774e-10,1.77747e-09,1.22018e-10,8.00036e-11,4.09568e-13,4.73555e-12,2.9380400000000003e-12,1.37074e-13,6.793350000000001e-14,4.06375e-12,4.22984e-12
1716,2017-07-16 02:45:10,5803.0,100033.0,108.8113,108.0132,22.209239999999998,5.2483727,36.77648,192.6431,1025.97993,0.6411,95.47582,0.0,0.1136,33.26574,-72.17196,150019108.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.87,13.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2750.0,6.92779e-14,8.37419e-12,5.61093e-13,4.15872e-11,4.48921e-10,1.7741099999999998e-09,1.2199e-10,7.99982e-11,4.0983199999999997e-13,4.73122e-12,2.93177e-12,1.3853199999999998e-13,6.76802e-14,4.14324e-12,4.2133e-12
1717,2017-07-16 02:45:13,5804.0,100081.0,109.1621,108.3613,22.21634,5.2490644,36.77579,190.4633,1025.9789,0.70898,95.34353,0.0,0.1746,33.26582,-72.17196,150019108.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.87,13.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2750.0,6.92779e-14,8.37419e-12,5.61093e-13,4.15872e-11,4.48921e-10,1.7741099999999998e-09,1.2199e-10,7.99982e-11,4.0983199999999997e-13,4.73122e-12,2.93177e-12,1.3853199999999998e-13,6.76802e-14,4.14324e-12,4.2133e-12
1718,2017-07-16 02:45:16,5805.0,100129.0,109.4433,108.6405,22.20887,5.2481907,36.77514,191.1567,1025.98175,0.67504,95.44936,0.0,0.1497,33.2659,-72.17196,150019108.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.88,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2751.0,6.99111e-14,8.36176e-12,5.59192e-13,4.1533e-11,4.4782e-10,1.77175e-09,1.21926e-10,7.99449e-11,4.09325e-13,4.73654e-12,2.93227e-12,1.3713299999999998e-13,6.76161e-14,4.116369999999999e-12,4.15767e-12
1719,2017-07-16 02:45:18,5806.0,100177.0,109.8395,109.0336,22.20405,5.2476970000000005,36.77519,190.976,1025.98488,0.6580699999999999,95.52873,0.0,0.2039,33.26596,-72.17196,150019108.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.88,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2751.0,6.99111e-14,8.36176e-12,5.59192e-13,4.1533e-11,4.4782e-10,1.77175e-09,1.21926e-10,7.99449e-11,4.09325e-13,4.73654e-12,2.93227e-12,1.3713299999999998e-13,6.76161e-14,4.116369999999999e-12,4.15867e-12
1720,2017-07-16 02:45:21,5807.0,100225.0,110.3023,109.4929,22.1996,5.2473173,36.7758,191.4313,1025.9886199999999,0.6411,95.47582,0.0,0.1998,33.266040000000004,-72.17194,150019108.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.85,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2752.0,6.820069999999999e-14,8.38418e-12,5.58484e-13,4.14744e-11,4.4790499999999996e-10,1.76794e-09,1.22022e-10,7.98561e-11,4.11046e-13,4.723219999999999e-12,2.92527e-12,1.37175e-13,6.72951e-14,4.08751e-12,4.15867e-12
1721,2017-07-16 02:45:24,5808.0,100273.0,110.9117,110.0977,22.189429999999998,5.2459804000000005,36.77365,190.9475,1025.99252,0.60715,95.50228,0.0,0.319,33.26612,-72.17192,150019109.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.85,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2752.0,6.820069999999999e-14,8.38418e-12,5.58484e-13,4.14744e-11,4.4790499999999996e-10,1.76794e-09,1.22022e-10,7.98561e-11,4.11046e-13,4.723219999999999e-12,2.92527e-12,1.37175e-13,6.72951e-14,4.08751e-12,4.15146e-12
1722,2017-07-16 02:45:27,5809.0,100321.0,111.184,110.3679,22.1613,5.2424102999999995,36.76921,190.182,1025.99835,0.6411,95.39645,0.0,0.1244,33.26618,-72.17192,150019109.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.85,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2753.0,6.94705e-14,8.357539999999999e-12,5.60552e-13,4.14548e-11,4.47599e-10,1.76931e-09,1.21869e-10,7.99059e-11,4.08881e-13,4.72411e-12,2.92016e-12,1.38875e-13,6.731069999999999e-14,4.07929e-12,4.15146e-12
1723,2017-07-16 02:45:30,5810.0,100369.0,111.5787,110.7596,22.094620000000003,5.2341193,36.7601,192.9937,1026.01214,0.6580699999999999,95.50228,0.0,0.2128,33.266259999999996,-72.1719,150019109.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2753.0,6.94705e-14,8.357539999999999e-12,5.60552e-13,4.14548e-11,4.47599e-10,1.76931e-09,1.21869e-10,7.99059e-11,4.08881e-13,4.72411e-12,2.92016e-12,1.38875e-13,6.731069999999999e-14,4.07929e-12,4.1442400000000005e-12
1724,2017-07-16 02:45:33,5811.0,100417.0,111.8495,111.0283,22.07623,5.2319489,36.75844,192.6492,1026.01728,0.60715,95.475,100633.0,113.6949,112.8597,22.05039,5.2289601999999995,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.9,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2754.0,6.90871e-14,8.3511e-12,5.584279999999999e-13,4.14184e-11,4.46995e-10,1.7655000000000002e-09,1.2182999999999998e-10,7.98845e-11,4.0931799999999997e-13,4.71867e-12,2.9188900000000003e-12,1.37959e-13,6.69118e-14,4.10816e-12,4.1442400000000005e-12
1725,2017-07-16 02:45:35,5812.0,100681.0,114.1003,113.262,22.02985,5.2267149,36.75558,193.977,1026.0380300000002,0.47138,95.76685,0.0,0.2192,33.26668,-72.17182,150019110.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2755.0,6.9689e-14,8.370860000000001e-12,5.58456e-13,4.1358e-11,4.4671099999999996e-10,1.76402e-09,1.21823e-10,7.98064e-11,4.1028999999999996e-13,4.71845e-12,2.91617e-12,1.3765e-13,6.67747e-14,4.09062e-12,4.18754e-12
1726,2017-07-16 02:45:38,5813.0,100729.0,114.359,113.5187,22.01471,5.2251525999999995,36.75598,192.7849,1026.04375,0.47138,95.79331,0.0,0.1167,33.26676,-72.1718,150019110.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2755.0,6.9689e-14,8.370860000000001e-12,5.58456e-13,4.1358e-11,4.4671099999999996e-10,1.76402e-09,1.21823e-10,7.98064e-11,4.1028999999999996e-13,4.71845e-12,2.91617e-12,1.3765e-13,6.67747e-14,4.09062e-12,4.18754e-12
1727,2017-07-16 02:45:41,5814.0,100777.0,114.7796,113.9361,21.98386,5.2217782,36.7553,193.9242,1026.0538199999999,0.50532,95.74039,0.0,0.2232,33.26682,-72.1718,150019111.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.83,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2756.0,6.91929e-14,8.37597e-12,5.58942e-13,4.13465e-11,4.4624199999999997e-10,1.7614100000000002e-09,1.21911e-10,7.98064e-11,4.0983199999999997e-13,4.71767e-12,2.90762e-12,1.38081e-13,6.7937e-14,4.06075e-12,4.14324e-12
1728,2017-07-16 02:45:44,5815.0,100825.0,115.0489,114.2034,21.95438,5.2185941,36.75502,193.3462,1026.06313,0.48835,95.79331,0.0,0.1225,33.2669,-72.17178,150019111.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.83,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2756.0,6.91929e-14,8.37597e-12,5.58942e-13,4.13465e-11,4.4624199999999997e-10,1.7614100000000002e-09,1.21911e-10,7.98064e-11,4.0983199999999997e-13,4.71767e-12,2.90762e-12,1.38081e-13,6.7937e-14,4.06075e-12,4.14324e-12
1729,2017-07-16 02:45:47,5816.0,100873.0,115.4226,114.5742,21.87068,5.209796599999999,36.75625,194.3021,1026.08939,0.50532,95.79331,0.0,0.2013,33.26698,-72.17178,150019111.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2757.0,6.953989999999999e-14,8.34177e-12,5.57193e-13,4.12586e-11,4.4536800000000007e-10,1.7607799999999998e-09,1.21762e-10,7.97815e-11,4.1052600000000003e-13,4.72011e-12,2.90679e-12,1.37095e-13,6.71286e-14,4.07518e-12,4.132919999999999e-12
1730,2017-07-16 02:45:49,5817.0,100921.0,115.8312,114.9796,21.85149,5.2075775,36.75481,193.2773,1026.0955,0.50532,95.76685,0.0,0.2005,33.26706,-72.17175999999999,150019111.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.88,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2758.0,6.89847e-14,8.34177e-12,5.58401e-13,4.12559e-11,4.44565e-10,1.75811e-09,1.21588e-10,7.97939e-11,4.1020699999999996e-13,4.71501e-12,2.90629e-12,1.36658e-13,6.73506e-14,4.15767e-12,4.132919999999999e-12
1731,2017-07-16 02:45:52,5818.0,100969.0,116.3956,115.5397,21.82959,5.2052226,36.754540000000006,193.9152,1026.10393,0.50532,95.66102,0.0,0.2715,33.267140000000005,-72.17174,150019111.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.88,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2758.0,6.89847e-14,8.34177e-12,5.58401e-13,4.12559e-11,4.44565e-10,1.75811e-09,1.21588e-10,7.97939e-11,4.1020699999999996e-13,4.71501e-12,2.90629e-12,1.36658e-13,6.73506e-14,4.15767e-12,4.13081e-12
1732,2017-07-16 02:45:55,5819.0,101017.0,116.7118,115.8536,21.828870000000002,5.205071299999999,36.753840000000004,193.1056,1026.10496,0.50532,95.84622,0.0,0.1489,33.26722,-72.17174,150019112.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.87,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2759.0,6.91669e-14,8.32068e-12,5.57956e-13,4.12017e-11,4.4470700000000003e-10,1.75297e-09,1.21599e-10,7.97886e-11,4.08944e-13,4.71312e-12,2.89613e-12,1.38053e-13,6.744780000000001e-14,4.08651e-12,4.13081e-12
1733,2017-07-16 02:45:58,5820.0,101257.0,118.6126,117.7398,21.811429999999998,5.2034066,36.75477,194.0906,1026.11882,0.50532,95.79331,0.0,0.1847,33.2676,-72.17168000000001,150019113.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.87,13.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2759.0,6.91669e-14,8.32068e-12,5.57956e-13,4.12017e-11,4.4470700000000003e-10,1.75297e-09,1.21599e-10,7.97886e-11,4.08944e-13,4.71312e-12,2.89613e-12,1.38053e-13,6.744780000000001e-14,4.08651e-12,4.15146e-12
1734,2017-07-16 02:46:01,5821.0,101305.0,118.9077,118.0327,21.811770000000003,5.2034219,36.7545,193.9734,1026.1198,0.53927,95.74039,0.0,0.1513,33.26768,-72.17166,150019113.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.87,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2760.0,6.91478e-14,8.34444e-12,5.56333e-13,4.116e-11,4.43833e-10,1.751e-09,1.21663e-10,7.97726e-11,4.1040799999999997e-13,4.7149e-12,2.8966799999999997e-12,1.3756e-13,6.77982e-14,4.09472e-12,4.1267e-12
1735,2017-07-16 02:46:04,5822.0,101353.0,119.2347,118.3571,21.8038,5.2026650000000005,36.75515,192.8666,1026.12396,0.53927,95.71393,0.0,0.1434,33.26774,-72.17166,150019113.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2760.0,6.91478e-14,8.34444e-12,5.56333e-13,4.116e-11,4.43833e-10,1.751e-09,1.21663e-10,7.97726e-11,4.1040799999999997e-13,4.7149e-12,2.8966799999999997e-12,1.3756e-13,6.77982e-14,4.09472e-12,4.1267e-12
1736,2017-07-16 02:46:07,5823.0,101401.0,119.6978,118.8168,21.805229999999998,5.202816599999999,36.754979999999996,193.6475,1026.1254199999998,0.53927,95.76685,0.0,0.2669,33.26782,-72.17166,150019113.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.8,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2761.0,6.94913e-14,8.33733e-12,5.586640000000001e-13,4.11573e-11,4.4341399999999995e-10,1.74791e-09,1.21588e-10,7.96874e-11,4.09325e-13,4.70601e-12,2.9009e-12,1.37879e-13,6.780689999999999e-14,4.06486e-12,4.10294e-12
1737,2017-07-16 02:46:09,5824.0,101449.0,120.105,119.2208,21.80644,5.2029228,36.75465,193.7531,1026.1266,0.55624,95.74039,0.0,0.1841,33.2679,-72.17164,150019113.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.87,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2761.0,6.94913e-14,8.33733e-12,5.586640000000001e-13,4.11573e-11,4.4341399999999995e-10,1.74791e-09,1.21588e-10,7.96874e-11,4.09325e-13,4.70601e-12,2.9009e-12,1.37879e-13,6.780689999999999e-14,4.06486e-12,4.10294e-12
1738,2017-07-16 02:46:12,5825.0,101497.0,120.4789,119.5919,21.78756,5.2008185,36.753859999999996,194.9231,1026.13294,0.53927,95.74039,0.0,0.1951,33.267959999999995,-72.17161999999999,150019114.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.87,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2762.0,6.97359e-14,8.35154e-12,5.57582e-13,4.1112e-11,4.42967e-10,1.7466800000000002e-09,1.21457e-10,7.96749e-11,4.0818000000000003e-13,4.70701e-12,2.89407e-12,1.3685199999999999e-13,6.758480000000001e-14,4.0824e-12,4.06275e-12
1739,2017-07-16 02:46:15,5826.0,101545.0,120.8861,119.996,21.753610000000002,5.1971253,36.75326,194.0732,1026.14383,0.55624,95.74039,0.0,0.1837,33.26804,-72.1716,150019114.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2762.0,6.97359e-14,8.35154e-12,5.57582e-13,4.1112e-11,4.42967e-10,1.7466800000000002e-09,1.21457e-10,7.96749e-11,4.0818000000000003e-13,4.70701e-12,2.89407e-12,1.3685199999999999e-13,6.758480000000001e-14,4.0824e-12,4.06275e-12
1740,2017-07-16 02:46:18,5827.0,101593.0,121.3161,120.4226,21.73653,5.1952717,36.7529,193.5394,1026.15024,0.55624,95.74039,0.0,0.2292,33.26812,-72.1716,150019114.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.86,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2763.0,6.896569999999999e-14,8.32157e-12,5.56652e-13,4.10694e-11,4.42732e-10,1.74776e-09,1.21439e-10,7.96856e-11,4.08222e-13,4.71145e-12,2.89246e-12,1.37338e-13,6.64434e-14,4.1101599999999995e-12,4.14324e-12
1741,2017-07-16 02:46:21,5828.0,101641.0,121.69,120.7937,21.73261,5.1948633,36.75285,193.3185,1026.15292,0.53927,95.766,101809.0,123.0269,122.1203,21.71079,5.192481,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2763.0,6.896569999999999e-14,8.32157e-12,5.56652e-13,4.10694e-11,4.42732e-10,1.74776e-09,1.21439e-10,7.96856e-11,4.08222e-13,4.71145e-12,2.89246e-12,1.37338e-13,6.64434e-14,4.1101599999999995e-12,4.14324e-12
1742,2017-07-16 02:46:24,5829.0,101857.0,123.3888,122.4795,21.70191,5.191513,36.751740000000005,193.4781,1026.1680800000001,0.5222899999999999,95.84622,0.0,0.1723,33.26848,-72.17154000000001,150019115.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.84,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2764.0,6.8846e-14,8.31757e-12,5.57276e-13,4.10285e-11,4.42448e-10,1.74356e-09,1.2152100000000002e-10,7.97016e-11,4.0752800000000004e-13,4.70346e-12,2.88553e-12,1.37047e-13,6.790230000000001e-14,4.068969999999999e-12,4.08851e-12
1743,2017-07-16 02:46:27,5830.0,101905.0,123.837,122.9242,21.698710000000002,5.1912107,36.7519,193.4072,1026.17104,0.50532,95.84622,0.0,0.2302,33.26856,-72.17154000000001,150019115.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.85,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2765.0,6.96023e-14,8.32845e-12,5.54556e-13,4.09797e-11,4.41538e-10,1.7410899999999998e-09,1.21382e-10,7.96732e-11,4.08548e-13,4.70346e-12,2.8883e-12,1.36703e-13,6.736799999999999e-14,4.09062e-12,4.08851e-12
1744,2017-07-16 02:46:30,5831.0,101953.0,124.1141,123.1992,21.69746,5.191036799999999,36.75148,193.4822,1026.17227,0.50532,95.84622,0.0,0.1289,33.26862,-72.17154000000001,150019116.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.85,14.0,0.0,0.0,0.0,0.0,0.0,1.0,34.7,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2765.0,6.96023e-14,8.32845e-12,5.54556e-13,4.09797e-11,4.41538e-10,1.7410899999999998e-09,1.21382e-10,7.96732e-11,4.08548e-13,4.70346e-12,2.8883e-12,1.36703e-13,6.736799999999999e-14,4.09062e-12,4.1194800000000005e-12
1745,2017-07-16 02:46:33,5832.0,102001.0,124.4306,123.5133,21.69728,5.1910445,36.75159,193.7164,1026.1737699999999,0.50532,95.84622,0.0,0.1551,33.2687,-72.17152,150019116.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.81,15.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2766.0,6.968560000000001e-14,8.329339999999999e-12,5.56999e-13,4.09957e-11,4.4150300000000005e-10,1.74509e-09,1.21453e-10,7.95897e-11,4.0811100000000004e-13,4.7006800000000005e-12,2.8816400000000002e-12,1.36505e-13,6.817810000000001e-14,4.04421e-12,4.13491e-12
1746,2017-07-16 02:46:36,5833.0,102049.0,124.8955,123.9746,21.69746,5.191075,36.7515,193.4594,1026.1756699999999,0.50532,95.87268,0.0,0.2489,33.26878,-72.1715,150019116.0,0.0,0.0,0.0,0.0,51.0,39.0,290.0,100.0,3.79e-05,128.0,32.0,34.81,15.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2766.0,6.968560000000001e-14,8.329339999999999e-12,5.56999e-13,4.09957e-11,4.4150300000000005e-10,1.74509e-09,1.21453e-10,7.95897e-11,4.0811100000000004e-13,4.7006800000000005e-12,2.8816400000000002e-12,1.36505e-13,6.817810000000001e-14,4.04421e-12,4.13491e-12
1747,2017-07-16 02:46:38,5834.0,102097.0,125.1727,124.2497,21.70029,5.191385299999999,36.75147,193.2104,1026.17605,0.5222899999999999,95.79331,0.0,0.1318,33.268840000000004,-72.1715,150019116.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.82,15.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2767.0,6.859270000000001e-14,8.33844e-12,5.54931e-13,4.0921e-11,4.4129000000000003e-10,1.74651e-09,1.21357e-10,7.96501e-11,4.0857600000000003e-13,4.70057e-12,2.88009e-12,1.3655699999999999e-13,6.7937e-14,4.04421e-12,4.12359e-12
1748,2017-07-16 02:46:41,5835.0,102145.0,125.6937,124.7666,21.70029,5.1913931,36.75135,194.0037,1026.17821,0.50532,95.74039,0.0,0.2823,33.2689,-72.1715,150019116.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.83,15.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2767.0,6.859270000000001e-14,8.33844e-12,5.54931e-13,4.0921e-11,4.4129000000000003e-10,1.74651e-09,1.21357e-10,7.96501e-11,4.0857600000000003e-13,4.70057e-12,2.88009e-12,1.3655699999999999e-13,6.7937e-14,4.04421e-12,4.12359e-12
1749,2017-07-16 02:46:46,5836.0,102193.0,125.9829,125.0537,21.70081,5.1914916,36.75158,194.4935,1026.17949,0.50532,95.81976,0.0,0.1282,33.26894,-72.17148,150019117.0,0.0,0.0,0.0,0.0,51.0,39.0,280.0,100.0,3.79e-05,128.0,32.0,34.83,15.0,0.0,0.0,0.0,0.0,0.0,1.0,34.6,1.0,0.0,,,,,,,,,,,,,,,,,0.0,2768.0,6.90541e-14,8.31801e-12,5.57582e-13,4.09104e-11,4.40259e-10,1.7507799999999998e-09,1.21226e-10,7.95701e-11,4.0741700000000003e-13,4.69835e-12,2.8757e-12,1.36283e-13,6.6681e-14,4.15867e-12,4.13081e-12
